0	0.376244699153846	16166.142464	0.041169	0.005467
4866.88197115385	0.376244699153846	16563.813150	0.042181	0.023106
10080.7640884615	0.376244699153846	16917.526978	0.043082	0.043105
15665.5538423077	0.376244699153846	17220.191803	0.043853	0.052238
21648.5740788462	0.0966021994807692	62773.000825	0.159858	0.184580
28057.8307153846	0.0966021994807692	53504.749104	0.136255	0.151264
34924.0619538462	0.346963715692308	13656.721397	0.034778	0.037465
42278.6890673077	0.346963715692308	13600.230601	0.034634	0.035235
50157.9148269231	0.809084120307692	5912.086583	0.015056	0.014531
58598.625075	0.809084120307692	6110.588100	0.015561	0.014357
67641.1210096154	1.27152556836538	4037.571325	0.010282	0.009075
77327.0699711538	1.27152556836538	4213.990337	0.010731	0.009144
87703.6038692308	1.68433734328846	3325.839043	0.008470	0.006983
98819.2207557692	1.68433734328846	3483.500066	0.008871	0.007147
110726.517109615	2.11075361869231	2914.262768	0.007421	0.005879
123482.870907692	2.11075361869231	3058.397238	0.007789	0.006116
137147.709340385	2.62044082155769	2587.376680	0.006589	0.005165
151786.607238462	2.62044082155769	2719.753775	0.006926	0.005456
167467.871717308	3.19314361526923	2347.465911	0.005978	0.004767
184266.640603846	3.19314361526923	2470.469244	0.006291	0.005128
202262.833223077	3.73707317507692	2221.933987	0.005658	0.004750
221540.467326923	3.73707317507692	2339.324690	0.005957	0.005182
242192.440592308	4.41258500815385	2086.438499	0.005313	0.004767
264315.066051923	4.41258500815385	2197.919556	0.005597	0.005140
288014.219734615	5.59780453623077	1826.642869	0.004652	0.004329
313402.608380769	5.59780453623077	1927.572052	0.004909	0.004584
340599.086371154	7.32504102488461	1555.950207	0.003962	0.003716
369733.437225	7.32504102488461	1645.234235	0.004190	0.003945
400943.641315385	9.15409837663461	1392.866954	0.003547	0.003369
434377.242011538	9.15409837663461	1474.596539	0.003755	0.003603
470193.394892308	10.6628500029231	1340.423087	0.003414	0.003320
508561.501603846	10.6628500029231	1419.505924	0.003615	0.003575
549663.259073077	11.6271438277115	1378.236660	0.003510	0.003529
593693.342578846	11.6271438277115	1458.795523	0.003715	0.003798
640860.771894231	12.19317301625	1471.616660	0.003748	0.003885
691388.228215385	12.19317301625	1555.952175	0.003962	0.004156
745516.835659615	12.5814898595962	1593.244381	0.004057	0.004292
803501.379767308	12.5814898595962	1682.142959	0.004284	0.004557
865617.138213461	12.7110274732115	1756.237597	0.004472	0.004778
932159.197736538	12.7110274732115	1850.595074	0.004713	0.005048
1003441.77106731	12.4145563772115	1993.764943	0.005077	0.005453
1079803.66149808	12.4145563772115	2094.727309	0.005334	0.005741
1161605.53059808	11.8065547431731	2309.533445	0.005881	0.006342
1249236.728925	11.8065547431731	2416.487456	0.006154	0.006646
1343111.19759808	11.1181442498077	2678.088151	0.006820	0.007371
1443674.29900962	11.1181442498077	2787.280587	0.007098	0.007674
1551402.13375385	10.4785095906346	3068.440094	0.007814	0.008445
1666805.63905385	10.4785095906346	3172.988753	0.008080	0.008729
1790431.95490385	9.89071320132692	3463.020789	0.008819	0.009517
1922866.47328269	9.89071320132692	3553.116985	0.009048	0.009762
2064736.93658077	9.32635981401923	3848.333983	0.009800	0.010562
2216715.48681346	9.32635981401923	3910.747341	0.009959	0.010738
2379522.08097692	8.79665179563461	4189.839861	0.010670	0.011497
2553929.27254615	8.79665179563461	4208.288954	0.010717	0.011562
2740762.211475	8.23373513465385	4483.545274	0.011418	0.012314
2940907.52412115	8.23373513465385	4436.648911	0.011298	0.012204
3155312.630175	8.23373513465385	4365.408104	0.011117	0.012025
3384994.62258461	8.23373513465385	4269.275858	0.010872	0.011774
