X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
93.727755,26.629933,train,2.8329842870554277E-4,45.02381143110817,0.5801155783110473
76.427384,10.302191,train,0.0028985765476418042,91.09701067056822,0.9998606712886332
91.320328,23.672888,train,2.4115087768045854E-4,40.96717363381397,0.5222525233381276
73.72,17.03,train,6.611090887380228E-4,63.92573097818294,0.8680132129377127
74.25,16.67,train,2.3643205905345973E-4,40.52207290918928,0.515296876218091
91.660004,26.15,train,1.4389767481991537E-4,29.223003059459764,0.35646263605032535
76.424458,10.304457,train,0.0028656866281321774,90.80717858877718,0.9998459031051838
90.786566,25.98606,train,1.802594140610084E-4,33.539197251313794,0.4242924051485284
93.977676,26.696484,train,3.275634651502164E-4,49.70756114400219,0.6333562859110038
94.368718,25.174323,train,1.7652625923041828E-4,32.98161614131985,0.4176713563413661
75.017516,13.478885,train,0.0034319931841196123,92.66281612413451,0.9999728080972929
94.042882,25.706306,train,2.0813592616228052E-4,36.772896340977965,0.47141114960050934
77.466446,8.504928,train,0.0014036063740261973,79.0003623045993,0.98642341091837
94.316498,26.988503,train,3.290262593203374E-4,49.83711198544748,0.6349954341044772
77.584282,12.948781,train,3.2081528057508066E-5,9.8946258162075,0.09359533635084882
73.521126,16.657125,train,9.899586048873748E-4,72.46101854558754,0.9517981313910947
76.883507,10.357455,train,9.187319162950102E-4,70.87133243035152,0.9400462544196071
77.99778,30.345556,train,1.4046340009784581E-5,1.8364957137034141,0.04211309479863856
76.986664,8.431111,train,0.0014286023038360372,79.123190687928,0.9874241098624206
77.013268,8.81566,train,0.001754468766921804,84.77562532301202,0.995365098700254
76.951248,10.295271,train,9.184461615675391E-4,70.86735904391172,0.9399937539494935
94.358472,26.678877,train,3.689159837085137E-4,53.16003606775806,0.6769771602559299
91.633333,25.583333,train,4.7539117912493697E-4,58.702981146924536,0.7668744343918448
74.883333,12.866667,train,0.001452201481536882,80.12927690694437,0.9883011038160078
95.04,27.5,train,3.98761332569357E-4,55.27994917371183,0.7051981950274668
77.262089,8.695128,train,0.0011607549170388146,76.65217823082718,0.9714336638540544
73.511873,16.651753,train,8.916243416249635E-4,70.36804834972403,0.9348555580378648
80.374971,8.346565,train,4.408062771883979E-4,57.14824121709906,0.7408220830690115
79.61611,22.88361,train,3.136511351810294E-5,9.598423181043433,0.09160408311020085
93.382529,26.655537,train,2.8217786319853825E-4,44.885976987324604,0.5786718817202352
93.811951,25.773062,test,2.188686106287014E-4,38.21844332880761,0.4885062032705779
75.655721,12.922851,test,5.636722544668725E-4,61.37176534153893,0.822110585323273
77.577901,13.078948,test,2.524905554594632E-5,6.615275554296697,0.07442560995069436
73.653727,16.072001,test,8.903639115469279E-4,70.35079317992734,0.9346035594352565
