x,y,raw,cumulative,Cloglog
76.93749998972251,29.5208333297525,1.96386E-5,3.677581656,0.065666686
84.7874999894085,23.9458333299755,4.60603E-5,12.832374906,0.147263387
88.7208333225845,22.804166663354497,1.04638E-4,28.792241516,0.303648128
89.5374999892185,29.6041666630825,2.1047E-5,4.273864972,0.07020691
79.2624999896295,13.1041666637425,6.09539E-5,18.304188263,0.190076372
77.81249998968751,34.579166662883495,1.96768E-5,3.689379851,0.065790264
77.28749998970851,35.654166662840495,1.80762E-5,2.929925438,0.060604248
83.86249998944551,28.8458333297795,1.52217E-5,1.771157801,0.051283939
89.0124999892395,33.2374999962705,1.29225E-5,0.965239377,0.043709928
75.42916665644951,19.6541666634805,7.15681E-5,21.53233793,0.21927004
90.1791666558595,35.6958333295055,1.72002E-5,2.523976369,0.057753799
87.87083332261851,30.670833329706497,1.23302E-5,0.79955521,0.041748747
77.6624999896935,11.6208333304685,1.44749E-4,36.187861463,0.393850979
82.1791666561795,19.212499996831497,7.28313E-5,21.93685191,0.222673376
79.8041666562745,23.5208333299925,4.23191E-5,11.519250114,0.136157607
73.8624999898455,18.1541666635405,1.59079E-4,38.444134959,0.423160331
95.42916665564951,30.720833329704497,3.98447E-5,10.663375341,0.128733365
75.9208333230965,21.8874999967245,5.65771E-5,16.753224172,0.177722931
79.32916665629351,34.0624999962375,1.73333E-5,2.575755691,0.058187558
74.34583332315951,35.445833329515494,1.57404E-5,1.97691987,0.052984626
72.1374999899145,31.562499996337497,2.09862E-5,4.261251873,0.070011465
83.9041666561105,26.337499996546498,3.95554E-5,10.580047685,0.12786118
92.3791666557715,23.9458333299755,3.10636E-4,54.460800076,0.65848585
75.9291666564295,21.012499996759498,5.18738E-5,15.186306102,0.164237599
93.5291666557255,33.7708333295825,2.92981E-5,7.445767359,0.096365645
87.7791666559555,26.620833329868496,1.42368E-4,35.685203646,0.388839626
87.3624999893055,29.9291666630695,1.36285E-5,1.158945602,0.046041926
95.84583332229951,17.262499996909497,3.17458E-4,54.744191313,0.666450373
79.84583332293951,18.8958333301775,4.93758E-5,14.169264686,0.156985786
90.5041666558465,32.32916666297349,1.70326E-5,2.446947063,0.057207541
95.1541666556605,19.9541666634685,1.01159E-4,28.092725418,0.295220841
88.2874999892685,35.445833329515494,1.71211E-5,2.487934985,0.057496029
