x,y,raw,cumulative,Cloglog
76.93749998972251,29.5208333297525,1.95096E-5,3.454080501,0.064896715
84.7874999894085,23.9458333299755,4.49793E-5,13.299687426,0.143323423
88.7208333225845,22.804166663354497,1.09493E-4,29.035644989,0.313791499
89.5374999892185,29.6041666630825,2.0204E-5,3.810959286,0.06712734
79.2624999896295,13.1041666637425,5.87992E-5,17.776396952,0.183088792
77.81249998968751,34.579166662883495,2.23825E-5,4.894022349,0.074090732
77.28749998970851,35.654166662840495,2.15263E-5,4.443234975,0.071360023
83.86249998944551,28.8458333297795,1.48554E-5,1.642236652,0.049808254
89.0124999892395,33.2374999962705,1.27599E-5,0.935056295,0.042935598
75.42916665644951,19.6541666634805,6.84824E-5,20.651140386,0.209846278
90.1791666558595,35.6958333295055,1.79613E-5,2.733524868,0.059904159
87.87083332261851,30.670833329706497,1.18539E-5,0.691853726,0.039948505
77.6624999896935,11.6208333304685,1.24779E-4,32.014725581,0.348935905
82.1791666561795,19.212499996831497,7.17074E-5,21.583010657,0.218561989
79.8041666562745,23.5208333299925,3.9306E-5,11.195478557,0.126443865
73.8624999898455,18.1541666635405,1.55011E-4,36.880328983,0.41322873
95.42916665564951,30.720833329704497,3.96429E-5,11.329624722,0.127455583
75.9208333230965,21.8874999967245,5.3025E-5,15.985063002,0.166703834
79.32916665629351,34.0624999962375,1.82082E-5,2.842084692,0.060701863
74.34583332315951,35.445833329515494,1.82302E-5,2.851194593,0.060772957
72.1374999899145,31.562499996337497,2.20587E-5,4.71398761,0.07305889
83.9041666561105,26.337499996546498,3.8583E-5,10.899640124,0.12426905
92.3791666557715,23.9458333299755,3.40026E-4,55.348829996,0.6894566
75.9291666564295,21.012499996759498,4.87552E-5,14.837373695,0.154376641
93.5291666557255,33.7708333295825,3.01097E-5,8.085232343,0.098373188
87.7791666559555,26.620833329868496,1.48552E-4,35.833476345,0.400049152
87.3624999893055,29.9291666630695,1.31002E-5,1.029558006,0.044054812
95.84583332229951,17.262499996909497,3.14678E-4,53.907650413,0.661169119
79.84583332293951,18.8958333301775,4.61715E-5,13.750864526,0.146828839
90.5041666558465,32.32916666297349,1.70145E-5,2.362312865,0.056837834
95.1541666556605,19.9541666634685,1.00741E-4,27.617599859,0.292822848
88.2874999892685,35.445833329515494,1.77905E-5,2.662006029,0.059351619
73.8958333231775,26.3041666632145,2.36637E-5,5.537766762,0.078161528
89.0041666559065,29.054166663104496,2.06531E-5,4.023429526,0.06856711
83.9374999894425,26.470833329874498,4.00146E-5,11.421217422,0.128570431
75.6874999897725,35.67083332950649,1.33043E-5,1.08900381,0.04472572
72.40416665657051,28.204166663138498,1.95995E-5,3.502966654,0.065185827
71.7291666565975,28.7124999964515,1.7433E-5,2.524449316,0.05819428
87.41249998930351,27.5208333298325,6.15633E-5,18.618758474,0.190817821
85.8791666560315,29.2791666630955,1.73616E-5,2.4844357,0.057963166
82.1708333228465,33.929166662909495,1.44547E-5,1.497204108,0.04849791
80.0291666562655,30.1124999963955,5.61563E-6,0.014045538,0.019128233
