x,y,raw,cumulative,Cloglog
76.93749998972251,29.5208333297525,1.73738E-5,3.189315938,0.051612953
84.7874999894085,23.9458333299755,4.11939E-5,11.603497179,0.118073951
88.7208333225845,22.804166663354497,1.00291E-4,26.141309769,0.263541273
89.5374999892185,29.6041666630825,1.799E-5,3.443940561,0.053393734
79.2624999896295,13.1041666637425,5.72565E-5,16.650096996,0.160240989
77.81249998968751,34.579166662883495,1.81728E-5,3.51263398,0.053921277
77.28749998970851,35.654166662840495,1.69903E-5,3.003793004,0.050502852
83.86249998944551,28.8458333297795,1.30817E-5,1.490663777,0.039115296
89.0124999892395,33.2374999962705,1.08528E-5,0.768630369,0.032560512
75.42916665644951,19.6541666634805,6.62005E-5,19.084354271,0.182840345
90.1791666558595,35.6958333295055,1.53584E-5,2.276315625,0.045764814
87.87083332261851,30.670833329706497,1.01232E-5,0.594538833,0.030405323
77.6624999896935,11.6208333304685,1.381E-4,32.729741225,0.343756063
82.1791666561795,19.212499996831497,6.64334E-5,19.170559039,0.183420469
79.8041666562745,23.5208333299925,3.65113E-5,9.936620636,0.105387423
73.8624999898455,18.1541666635405,1.58411E-4,35.868800186,0.383177937
95.42916665564951,30.720833329704497,3.64851E-5,9.914722493,0.105315812
75.9208333230965,21.8874999967245,5.08281E-5,14.753083953,0.14361282
79.32916665629351,34.0624999962375,1.53763E-5,2.282465422,0.045817145
74.34583332315951,35.445833329515494,1.50487E-5,2.145661029,0.04486323
72.1374999899145,31.562499996337497,1.92842E-5,4.022720858,0.05712296
83.9041666561105,26.337499996546498,3.46321E-5,9.285380039,0.100244995
92.3791666557715,23.9458333299755,3.06031E-4,50.764475819,0.606799649
75.9291666564295,21.012499996759498,4.63317E-5,13.468300826,0.131786962
93.5291666557255,33.7708333295825,2.67386E-5,6.923395465,0.078319265
87.7791666559555,26.620833329868496,1.31575E-4,31.540720217,0.330565794
87.3624999893055,29.9291666630695,1.13475E-5,0.908437211,0.034019294
95.84583332229951,17.262499996909497,3.19818E-4,51.544671843,0.62299272
79.84583332293951,18.8958333301775,4.28747E-5,12.296854115,0.122583697
90.5041666558465,32.32916666297349,1.45552E-5,1.954582722,0.043424234
95.1541666556605,19.9541666634685,9.77154E-5,25.607171039,0.257732554
88.2874999892685,35.445833329515494,1.52292E-5,2.227358599,0.0453889
73.8958333231775,26.3041666632145,2.15414E-5,5.057348915,0.063592151
89.0041666559065,29.054166663104496,1.85399E-5,3.653967716,0.054980143
83.9374999894425,26.470833329874498,3.59117E-5,9.701247204,0.103749837
75.6874999897725,35.67083332950649,1.01787E-5,0.607744524,0.030569361
72.40416665657051,28.204166663138498,1.75611E-5,3.271480185,0.052154638
71.7291666565975,28.7124999964515,1.5738E-5,2.423997811,0.046869014
87.41249998930351,27.5208333298325,5.32859E-5,15.449364905,0.150008794
85.8791666560315,29.2791666630955,1.53851E-5,2.288617583,0.045842733
82.1708333228465,33.929166662909495,1.25888E-5,1.319738591,0.037669706
80.0291666562655,30.1124999963955,4.72826E-6,0.016482504,0.014318355
71.96249998992151,25.5958333299095,2.8867E-5,7.559848291,0.084283296
92.3874999891045,34.7374999962105,2.01572E-5,4.466461603,0.059630502
75.87916665643151,19.637499996814498,6.13478E-5,17.872969584,0.170655233
71.22083332328451,26.854166663192498,1.83969E-5,3.604094523,0.05456775
83.87916665611151,34.3458333295595,1.27598E-5,1.366632975,0.038171487
85.05416665606451,28.795833329781498,1.82771E-5,3.552736615,0.054222414
81.79583332286151,28.029166663145496,2.35643E-5,5.812468787,0.069352252
86.43749998934251,33.654166662920495,8.96192E-6,0.384754453,0.026964894
76.39583332307751,27.337499996506498,2.25142E-5,5.430064025,0.066366585
94.45416665568851,34.9624999962015,1.43791E-5,1.874994791,0.042910315
85.5791666560435,25.204166663258498,3.66113E-5,9.980491173,0.105660362
90.26249998918951,29.0041666631065,1.86439E-5,3.713472166,0.055279664
83.0708333228105,29.837499996406496,1.0401E-5,0.662331436,0.031226628
95.2791666556555,18.020833330212497,2.15631E-4,42.679662137,0.481960273
92.9291666557495,22.0374999967185,2.64772E-4,48.055472384,0.554068951
70.1958333233255,31.020833329692497,1.69425E-5,2.976647869,0.050364535
78.1791666563395,16.945833330255496,5.84881E-5,17.10116046,0.163389627
82.3124999895075,26.529166663205498,2.8347E-5,7.385434674,0.082829938
78.56249998965751,16.0958333302895,6.2633E-5,18.183296724,0.173900043
95.4874999889805,21.912499996723497,1.12068E-4,28.192426158,0.289525747
80.4458333229155,8.0541666639445,4.60174E-4,56.340552101,0.754288041
77.2041666563785,10.8291666638335,2.0546E-4,41.75335708,0.465638655
95.73749998897051,35.46249999618149,1.17166E-5,1.018153011,0.035106212
78.02083332301251,18.720833330184497,5.21079E-5,15.128348943,0.146949301
72.85416665655251,27.887499996484497,2.04416E-5,4.59636846,0.06044589
92.5458333224315,24.945833329935496,4.6372E-4,56.38692415,0.756931503
79.2458333229635,25.470833329914498,2.43605E-5,6.05174817,0.071609482
81.71249998953151,35.8041666628345,1.90915E-5,3.919102038,0.056568625
90.14583332252751,34.59583332954949,1.91118E-5,3.928653111,0.056627078
91.8958333224575,24.312499996627498,2.57653E-4,47.404086427,0.544280205
74.9791666564675,15.4874999969805,2.20982E-4,43.379642365,0.490348067
75.7124999897715,32.32083332964049,1.21294E-5,1.163738068,0.03632044
76.82083332306051,21.579166663403498,4.81846E-5,13.940448838,0.136679926
73.2291666565375,27.154166663180497,1.98777E-5,4.318354822,0.058828308
82.5458333228315,31.970833329654496,1.11604E-5,0.85892617,0.033467928
78.3208333230005,35.57083332951049,1.90622E-5,3.907658999,0.056484432
88.60416665592251,26.3624999965455,1.52348E-4,34.889406644,0.371665864
73.93749998984251,27.6791666631595,2.12409E-5,4.963210744,0.062733531
73.6708333231865,33.7874999962485,1.15307E-5,0.955380117,0.034558869
76.7624999897295,16.720833330264497,1.08899E-4,27.628110149,0.282625693
76.3541666564125,22.7874999966885,4.49332E-5,13.030044225,0.128075684
77.7291666563575,23.320833330000497,3.46281E-5,9.281916827,0.100233986
78.9291666563095,31.0874999963565,4.44982E-6,0.009557877,0.013480892
87.5791666559635,30.3041666630545,1.07397E-5,0.743806409,0.032226912
77.89583332301751,35.67083332950649,1.78832E-5,3.404463719,0.053085272
75.3041666564545,19.104166663502497,9.35553E-5,24.848984799,0.248254024
83.42916665612951,17.904166663550498,6.05783E-5,17.689949796,0.168706463
79.7958333229415,28.912499996443497,2.68523E-5,6.950189524,0.07863895
74.4208333231565,34.92083332953649,8.20509E-6,0.249109364,0.024716093
79.97916665626751,22.7624999966895,4.43517E-5,12.820293572,0.126527825
84.2791666560955,26.3874999965445,3.56997E-5,9.661865599,0.103170112
87.01249998931951,29.4124999964235,1.64317E-5,2.707675623,0.048883599
95.9374999889625,24.662499996613498,1.57956E-4,35.726437122,0.382321505
78.1874999896725,19.8708333301385,4.52576E-5,13.129250131,0.128937867
91.4291666558095,32.0624999963175,1.91394E-5,3.940127419,0.056706455
74.9791666564675,35.13749999619449,9.03507E-6,0.39555501,0.027181948
94.0291666557055,23.8958333299775,1.49697E-4,34.496679057,0.366564967
93.04583332241151,21.479166663407497,3.06252E-4,50.795101032,0.607065209
95.2041666556585,32.204166662978494,3.1525E-5,8.273649193,0.091677398
92.4791666557675,33.0208333296125,2.47388E-5,6.194223909,0.07268011
86.6291666560015,27.312499996507498,7.78057E-5,21.713391933,0.21125975
70.34583332331951,22.420833330036498,7.76581E-5,21.658968438,0.210904574
86.88749998932451,26.5208333298725,7.48566E-5,21.132059407,0.204132774
95.3708333223185,18.662499996853498,1.49753E-4,34.511654317,0.366671632
91.9124999891235,21.6291666634015,4.13934E-4,54.75575822,0.717070163
81.60416665620251,31.695833329665497,1.26191E-5,1.328563649,0.037758716
71.5124999899395,27.1374999965145,1.98777E-5,4.316367054,0.058828215
90.90416665583051,22.7291666633575,2.05782E-4,41.794505231,0.466162919
94.5291666556855,27.395833329837497,2.48103E-4,46.569625707,0.530810711
80.62083332290851,23.9791666633075,3.6113E-5,9.794868701,0.104299909
95.32083332232051,18.5874999968565,1.53486E-4,35.088167982,0.373843072
83.8958333227775,35.5041666628465,1.56114E-5,2.372255245,0.046500899
