Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.25456E-4,30.002690901,0.336877621,0.163293789,0.096774194,0.333333333
1.27215E-4,30.255109288,0.340686444,0.16129997,0.096774194,0.333333333
1.29163E-4,30.511075183,0.344878332,0.159306151,0.129032258,0.333333333
1.30481E-4,30.757724749,0.347700142,0.157412023,0.129032258,0.333333333
1.32189E-4,31.007331357,0.351337312,0.155517895,0.129032258,0.333333333
1.34128E-4,31.260055864,0.355441545,0.153623766,0.129032258,0.333333333
1.3594E-4,31.503453115,0.3592562,0.151829329,0.129032258,0.333333333
1.3705E-4,31.762977805,0.361579878,0.149935201,0.129032258,0.333333333
1.38323E-4,32.010991138,0.364235079,0.148140764,0.129032258,0.333333333
1.39968E-4,32.261444957,0.367650615,0.146346326,0.129032258,0.333333333
1.41451E-4,32.500945776,0.37071423,0.14465158,0.129032258,0.333333333
1.43733E-4,32.758065598,0.375398787,0.142857143,0.129032258,0.333333333
1.45628E-4,33.004057312,0.379262892,0.141162397,0.129032258,0.333333333
1.4733E-4,33.253178858,0.382712699,0.13946765,0.129032258,0.333333333
1.48988E-4,33.505000875,0.386054146,0.137772904,0.129032258,0.333333333
1.50732E-4,33.759959197,0.38955104,0.136078158,0.129032258,0.333333333
1.52175E-4,34.002333805,0.392428089,0.134483102,0.129032258,0.333333333
1.55277E-4,34.263566242,0.398568826,0.132788356,0.129032258,0.333333333
1.57427E-4,34.514186827,0.402787586,0.131193301,0.129032258,0.333333333
1.59168E-4,34.751564265,0.406181181,0.129697936,0.161290323,0.333333333
1.60949E-4,35.007725904,0.409634522,0.128102881,0.161290323,0.333333333
1.62402E-4,35.250209401,0.412437563,0.126607517,0.161290323,0.333333333
1.65009E-4,35.511850911,0.417431491,0.125012461,0.193548387,0.333333333
1.67685E-4,35.761791949,0.422513697,0.123517097,0.193548387,0.333333333
1.68904E-4,36.014644067,0.424813787,0.122021733,0.193548387,0.333333333
