Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.38297E-6,0.000138297,0.004378696,1,0,0
2.5865E-6,0.000396947,0.008173618,0.999900309,0,0
2.78308E-6,0.000675255,0.008792107,0.999800618,0,0
2.93749E-6,0.001260129,0.009277649,0.999601236,0,0
3.19663E-6,0.002522278,0.010091957,0.999202472,0,0
3.69414E-6,0.005327839,0.011653432,0.998404945,0,0
3.9644E-6,0.010293343,0.012500631,0.997108962,0,0
4.52228E-6,0.025187684,0.014247156,0.993619779,0,0
4.97998E-6,0.050035013,0.015677748,0.988435849,0,0
5.41767E-6,0.100021058,0.017043882,0.978865517,0,0
6.12408E-6,0.200231199,0.019244723,0.96151929,0,0
6.91629E-6,0.300457846,0.021707004,0.946166883,0,0
7.67269E-6,0.400579582,0.024052215,0.93240953,0,0
8.28482E-6,0.500310482,0.025946014,0.919948161,0,0
8.8397E-6,0.600379437,0.02765951,0.908284319,0,0
9.33831E-6,0.7003367,0.029196662,0.897318313,0,0
9.59501E-6,0.750515397,0.029987074,0.892034692,0,0
9.80453E-6,0.800960084,0.030631754,0.886850763,0,0
1.02546E-5,0.900358598,0.032015066,0.876981358,0,0
1.0717E-5,1.001029371,0.033434445,0.867411026,0,0
1.11923E-5,1.100887776,0.034890889,0.858339149,0,0
1.16475E-5,1.200162012,0.03628414,0.849666035,0,0
1.21999E-5,1.300464418,0.037971682,0.841291995,0,0
1.26213E-5,1.400987448,0.039257226,0.833217027,0,0
1.31052E-5,1.501293723,0.04073137,0.825441132,0,0
1.41707E-5,1.750471337,0.043969063,0.807197687,0.032258065,0
1.54101E-5,2.000387934,0.047721432,0.790349915,0.032258065,0
1.62187E-5,2.250515779,0.050161572,0.774598744,0.032258065,0
1.68339E-5,2.500019317,0.052013928,0.759545409,0.032258065,0
1.7517E-5,2.751031556,0.054066628,0.744990529,0.032258065,0
1.81017E-5,3.000416035,0.055820142,0.731033795,0.032258065,0
1.8636E-5,3.251811418,0.05741929,0.717376134,0.032258065,0
1.91651E-5,3.501207699,0.059000501,0.704216928,0.032258065,0
1.97009E-5,3.751486453,0.060599044,0.691356794,0.032258065,0
2.01793E-5,4.000986394,0.06202388,0.678895424,0.032258065,0
2.07048E-5,4.250582496,0.063586641,0.666733127,0.032258065,0
2.11871E-5,4.501816886,0.065018752,0.654770212,0.032258065,0
2.17024E-5,4.750539879,0.066546127,0.643206061,0.032258065,0
2.22922E-5,5.001435669,0.068291444,0.631841292,0.032258065,0
2.29312E-5,5.250000349,0.070178739,0.620875287,0.032258065,0
2.35407E-5,5.501006457,0.071975286,0.610108663,0.032258065,0
2.40839E-5,5.751005545,0.073573364,0.599641113,0.032258065,0
2.46746E-5,6.002027842,0.075308187,0.589372944,0.032258065,0
2.52392E-5,6.251597825,0.076963479,0.579403848,0.032258065,0
2.58509E-5,6.501850789,0.078753309,0.569634134,0.032258065,0
2.64441E-5,6.750090833,0.080485839,0.560163493,0.032258065,0
2.70973E-5,7.001812323,0.082389559,0.550792543,0.032258065,0
2.76535E-5,7.250933903,0.084007485,0.541720666,0.032258065,0
2.82547E-5,7.502538709,0.085753252,0.53274848,0.032258065,0
2.88064E-5,7.750898972,0.08735248,0.524075366,0.032258065,0
