Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.13356E-6,0.000313356,0.009512277,1,0,0
3.79967E-6,0.000693323,0.011522615,0.999900299,0,0
3.82602E-6,0.001075925,0.011602068,0.999800598,0,0
3.99036E-6,0.002649393,0.012097394,0.999401795,0,0
4.28786E-6,0.005188086,0.012993426,0.998803589,0,0
4.45494E-6,0.010003371,0.013496275,0.997706879,0,0
4.94362E-6,0.025198886,0.014965623,0.994516451,0,0
5.33559E-6,0.050409942,0.016142582,0.989631107,0,0
6.25022E-6,0.100362847,0.018883463,0.98105683,0,0
7.81828E-6,0.200123454,0.023564757,0.966999003,0,0
8.49945E-6,0.300097933,0.025591364,0.954835494,0,0
9.06962E-6,0.400081812,0.027284473,0.943469591,0,0
9.65676E-6,0.500623116,0.029024908,0.932801595,0,0
1.01535E-5,0.600626335,0.030494811,0.922731805,0,0
1.05556E-5,0.70009259,0.031683269,0.913160518,0,0
1.07616E-5,0.750259257,0.032291642,0.908474576,0,0
1.0971E-5,0.800302621,0.032909436,0.903888335,0,0
1.13313E-5,0.900499999,0.033971547,0.894915254,0,0
1.16786E-5,1.000600821,0.034994329,0.886241276,0,0
1.19618E-5,1.101113391,0.035827734,0.8777667,0,0
1.22623E-5,1.200336525,0.03671089,0.869591226,0,0
1.25465E-5,1.300884785,0.037545439,0.861515454,0,0
1.28431E-5,1.401222716,0.038415984,0.853639083,0,0
1.31042E-5,1.501139166,0.039181447,0.845962114,0,0
1.39674E-5,1.750142411,0.041707859,0.827617149,0,0
1.46691E-5,2.001359783,0.043756615,0.810169492,0,0
1.52948E-5,2.250252642,0.045579695,0.793619143,0,0
1.59779E-5,2.50018407,0.047566447,0.777666999,0,0
1.65233E-5,2.750507081,0.049149487,0.762313061,0,0
1.69822E-5,3.000395011,0.050479554,0.747457627,0,0
1.75406E-5,3.250418792,0.052095144,0.733000997,0,0
1.81276E-5,3.501739373,0.053790818,0.71894317,0,0
1.87098E-5,3.750826004,0.055469586,0.705483549,0,0
1.92393E-5,4.00153254,0.056993805,0.692323031,0.033333333,0
1.97378E-5,4.251008297,0.058426605,0.679561316,0.033333333,0
2.02293E-5,4.500791693,0.059837058,0.667098704,0.033333333,0
2.07805E-5,4.75096443,0.061416439,0.654935194,0.033333333,0
2.13619E-5,5.001556434,0.063079283,0.643070788,0.033333333,0
2.20644E-5,5.251579119,0.065084944,0.631605184,0.033333333,0
2.26716E-5,5.500108874,0.066814852,0.620538385,0.033333333,0
2.33968E-5,5.751431282,0.068876524,0.609670987,0.033333333,0
2.41405E-5,6.000780868,0.070986471,0.599202393,0.033333333,0
2.4868E-5,6.251269642,0.073045452,0.589032901,0.033333333,0
2.54638E-5,6.500408425,0.074728689,0.579162512,0.033333333,0
2.62546E-5,6.751219897,0.076957806,0.569491525,0.033333333,0
2.70081E-5,7.001394118,0.079076694,0.560119641,0.033333333,0
2.78475E-5,7.25056053,0.081431388,0.551046859,0.033333333,0
2.86601E-5,7.502337588,0.083705356,0.54217348,0.033333333,0
2.94372E-5,7.752188575,0.085874541,0.533599202,0.033333333,0
3.05561E-5,8.000639466,0.088989106,0.525324028,0.033333333,0
3.14581E-5,8.251601818,0.09149186,0.517248255,0.033333333,0
3.21277E-5,8.502744091,0.093345748,0.509371884,0.033333333,0
3.27959E-5,8.752604998,0.09519151,0.501694915,0.033333333,0
3.36505E-5,9.001928175,0.097547028,0.494217348,0.033333333,0
3.45234E-5,9.250797514,0.099946481,0.486939182,0.033333333,0
3.52426E-5,9.502121131,0.101918858,0.479760718,0.033333333,0
3.60084E-5,9.751610701,0.104014212,0.472781655,0.033333333,0
3.66901E-5,10.002486181,0.105875073,0.465902293,0.033333333,0
3.74865E-5,10.251101529,0.108044596,0.459222333,0.033333333,0
3.81627E-5,10.500948534,0.109882402,0.452642074,0.033333333,0
3.88668E-5,10.751348487,0.111791743,0.446161515,0.033333333,0
3.95207E-5,11.002269473,0.113561647,0.439780658,0.033333333,0
4.01646E-5,11.253344281,0.115300718,0.433499501,0.033333333,0
4.0932E-5,11.500804196,0.117369276,0.427417747,0.033333333,0
4.15647E-5,11.752461171,0.119070924,0.421335992,0.033333333,0
4.20898E-5,12.003807065,0.120480809,0.415353938,0.066666667,0
4.27394E-5,12.254036868,0.122221637,0.409471585,0.066666667,0
4.3425E-5,12.503979516,0.124055298,0.403688933,0.066666667,0
4.41719E-5,12.753912718,0.126048458,0.398005982,0.066666667,0
4.4853E-5,13.003104551,0.127862186,0.392422732,0.066666667,0
4.5689E-5,13.252075011,0.130083237,0.386939182,0.066666667,0
4.64169E-5,13.500767588,0.132012407,0.381555334,0.066666667,0
4.74049E-5,13.753999958,0.134624214,0.376171486,0.066666667,0
4.83149E-5,14.003179012,0.137022947,0.370987039,0.066666667,0
4.92344E-5,14.251961501,0.139439922,0.365902293,0.066666667,0
5.01977E-5,14.50060242,0.141964691,0.360917248,0.066666667,0
5.08281E-5,14.753083953,0.14361282,0.355932203,0.066666667,0
5.1571E-5,15.003934557,0.145551138,0.351046859,0.066666667,0
5.24694E-5,15.253866998,0.147889509,0.346261216,0.066666667,0
5.34964E-5,15.502744351,0.15055448,0.341575274,0.066666667,0
5.42663E-5,15.750506796,0.152546824,0.336989033,0.066666667,0
5.52271E-5,16.002400056,0.155026662,0.332402792,0.066666667,0
